filename,filepath,day,domain,cut_code,seq_number,parsed_ok,label,foreground_ratio,segmentation_fallback,image_shape
DAY-1_RPH_KLP_135.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_KLP_135.JPG,DAY-1,RPH,KLP,135,True,,0.04853333333333333,False,"(160, 183)"
DAY-1_RPH_KLP_136.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_KLP_136.JPG,DAY-1,RPH,KLP,136,True,,0.0484,False,"(164, 170)"
DAY-1_RPH_KLP_137.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_KLP_137.JPG,DAY-1,RPH,KLP,137,True,,0.06677291666666667,False,"(179, 264)"
DAY-1_RPH_KLP_138.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_KLP_138.JPG,DAY-1,RPH,KLP,138,True,,0.066225,False,"(197, 259)"
DAY-1_RPH_KLP_139.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_KLP_139.JPG,DAY-1,RPH,KLP,139,True,,0.0502,False,"(196, 210)"
DAY-1_RPH_KLP_140.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_KLP_140.JPG,DAY-1,RPH,KLP,140,True,,0.04914375,False,"(187, 211)"
DAY-1_RPH_LMS_001.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_001.JPG,DAY-1,RPH,LMS,1,True,,0.06289166666666667,False,"(167, 228)"
DAY-1_RPH_LMS_002.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_002.JPG,DAY-1,RPH,LMS,2,True,,0.06122291666666667,False,"(160, 229)"
DAY-1_RPH_LMS_003.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_003.JPG,DAY-1,RPH,LMS,3,True,,0.06460416666666667,False,"(179, 213)"
DAY-1_RPH_LMS_004.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_004.JPG,DAY-1,RPH,LMS,4,True,,0.06579166666666666,False,"(186, 215)"
DAY-1_RPH_LMS_005.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_005.JPG,DAY-1,RPH,LMS,5,True,,0.05864166666666667,False,"(168, 199)"
DAY-1_RPH_LMS_006.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_006.JPG,DAY-1,RPH,LMS,6,True,,0.061108333333333334,False,"(173, 201)"
DAY-1_RPH_LMS_007.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_007.JPG,DAY-1,RPH,LMS,7,True,,0.02556875,False,"(150, 187)"
DAY-1_RPH_LMS_008.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_008.JPG,DAY-1,RPH,LMS,8,True,,0.04267708333333333,False,"(148, 183)"
DAY-1_RPH_LMS_009.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_009.JPG,DAY-1,RPH,LMS,9,True,,0.068475,False,"(192, 242)"
DAY-1_RPH_LMS_010.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_010.JPG,DAY-1,RPH,LMS,10,True,,0.06765208333333333,False,"(183, 242)"
DAY-1_RPH_LMS_011.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_011.JPG,DAY-1,RPH,LMS,11,True,,0.07218333333333334,False,"(182, 235)"
DAY-1_RPH_LMS_012.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_012.JPG,DAY-1,RPH,LMS,12,True,,0.07121458333333333,False,"(188, 240)"
DAY-1_RPH_LMS_013.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_013.JPG,DAY-1,RPH,LMS,13,True,,0.06160416666666667,False,"(175, 221)"
DAY-1_RPH_LMS_014.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_014.JPG,DAY-1,RPH,LMS,14,True,,0.060533333333333335,False,"(184, 219)"
DAY-1_RPH_LMS_015.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_015.JPG,DAY-1,RPH,LMS,15,True,,0.06646666666666666,False,"(169, 236)"
DAY-1_RPH_LMS_016.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_016.JPG,DAY-1,RPH,LMS,16,True,,0.07003333333333334,False,"(164, 240)"
DAY-1_RPH_LMS_017.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_017.JPG,DAY-1,RPH,LMS,17,True,,0.05748333333333333,False,"(168, 207)"
DAY-1_RPH_LMS_018.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_018.JPG,DAY-1,RPH,LMS,18,True,,0.060316666666666664,False,"(173, 209)"
DAY-1_RPH_LMS_019.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_019.JPG,DAY-1,RPH,LMS,19,True,,0.07055208333333333,False,"(201, 219)"
DAY-1_RPH_LMS_020.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_020.JPG,DAY-1,RPH,LMS,20,True,,0.06254375,False,"(182, 208)"
DAY-1_RPH_LMS_021.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_021.JPG,DAY-1,RPH,LMS,21,True,,0.06494791666666666,False,"(164, 241)"
DAY-1_RPH_LMS_022.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_022.JPG,DAY-1,RPH,LMS,22,True,,0.06703125,False,"(175, 237)"
DAY-1_RPH_LMS_023.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_023.JPG,DAY-1,RPH,LMS,23,True,,0.08595625,False,"(223, 233)"
DAY-1_RPH_LMS_025.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_025.JPG,DAY-1,RPH,LMS,25,True,,0.07868333333333333,False,"(211, 232)"
DAY-1_RPH_LMS_026.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_026.JPG,DAY-1,RPH,LMS,26,True,,0.07545625,False,"(206, 231)"
DAY-1_RPH_LMS_027.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_027.JPG,DAY-1,RPH,LMS,27,True,,0.08003125,False,"(201, 265)"
DAY-1_RPH_LMS_028.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_028.JPG,DAY-1,RPH,LMS,28,True,,0.07735,False,"(206, 234)"
DAY-1_RPH_LMS_029.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_029.JPG,DAY-1,RPH,LMS,29,True,,0.07560208333333333,False,"(201, 244)"
DAY-1_RPH_LMS_030.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_030.JPG,DAY-1,RPH,LMS,30,True,,0.07557916666666667,False,"(206, 237)"
DAY-1_RPH_LMS_031.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_031.JPG,DAY-1,RPH,LMS,31,True,,0.06668333333333333,False,"(204, 201)"
DAY-1_RPH_LMS_032.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_032.JPG,DAY-1,RPH,LMS,32,True,,0.064925,False,"(183, 210)"
DAY-1_RPH_LMS_033.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_033.JPG,DAY-1,RPH,LMS,33,True,,0.06776666666666667,False,"(187, 207)"
DAY-1_RPH_LMS_034.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_034.JPG,DAY-1,RPH,LMS,34,True,,0.06654583333333333,False,"(190, 196)"
DAY-1_RPH_LMS_035.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_035.JPG,DAY-1,RPH,LMS,35,True,,0.06247291666666667,False,"(197, 229)"
DAY-1_RPH_LMS_036.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_036.JPG,DAY-1,RPH,LMS,36,True,,0.06139583333333333,False,"(207, 215)"
DAY-1_RPH_LMS_037.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_037.JPG,DAY-1,RPH,LMS,37,True,,0.06736458333333334,False,"(186, 219)"
DAY-1_RPH_LMS_038.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_038.JPG,DAY-1,RPH,LMS,38,True,,0.06620416666666666,False,"(198, 217)"
DAY-1_RPH_LMS_039.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_039.JPG,DAY-1,RPH,LMS,39,True,,0.07722083333333334,False,"(196, 231)"
DAY-1_RPH_LMS_040.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_040.JPG,DAY-1,RPH,LMS,40,True,,0.07259375,False,"(200, 215)"
DAY-1_RPH_LMS_041.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_041.JPG,DAY-1,RPH,LMS,41,True,,0.08366875,False,"(226, 243)"
DAY-1_RPH_LMS_042.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_042.JPG,DAY-1,RPH,LMS,42,True,,0.0808875,False,"(213, 219)"
DAY-1_RPH_LMS_043.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_043.JPG,DAY-1,RPH,LMS,43,True,,0.0534125,False,"(171, 188)"
DAY-1_RPH_LMS_044.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_044.JPG,DAY-1,RPH,LMS,44,True,,0.056633333333333334,False,"(188, 189)"
DAY-1_RPH_LMS_045.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_045.JPG,DAY-1,RPH,LMS,45,True,,0.07732708333333334,False,"(214, 249)"
DAY-1_RPH_LMS_046.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_046.JPG,DAY-1,RPH,LMS,46,True,,0.06968541666666667,False,"(193, 243)"
DAY-1_RPH_LMS_048.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_048.JPG,DAY-1,RPH,LMS,48,True,,0.06812083333333334,False,"(190, 216)"
DAY-1_RPH_LMS_049.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_049.JPG,DAY-1,RPH,LMS,49,True,,0.06671458333333333,False,"(172, 242)"
DAY-1_RPH_LMS_050.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_050.JPG,DAY-1,RPH,LMS,50,True,,0.06410625,False,"(179, 232)"
DAY-1_RPH_LMS_051.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_051.JPG,DAY-1,RPH,LMS,51,True,,0.058935416666666664,False,"(178, 199)"
DAY-1_RPH_LMS_052.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_052.JPG,DAY-1,RPH,LMS,52,True,,0.05960208333333333,False,"(183, 205)"
DAY-1_RPH_LMS_053.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_053.JPG,DAY-1,RPH,LMS,53,True,,0.06915,False,"(193, 222)"
DAY-1_RPH_LMS_054.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_054.JPG,DAY-1,RPH,LMS,54,True,,0.06976458333333334,False,"(175, 235)"
DAY-1_RPH_LMS_055.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_055.JPG,DAY-1,RPH,LMS,55,True,,0.08821666666666667,False,"(228, 249)"
DAY-1_RPH_LMS_056.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_056.JPG,DAY-1,RPH,LMS,56,True,,0.09168125,False,"(240, 246)"
DAY-1_RPH_LMS_057.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_057.JPG,DAY-1,RPH,LMS,57,True,,0.063175,False,"(172, 208)"
DAY-1_RPH_LMS_058.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_058.JPG,DAY-1,RPH,LMS,58,True,,0.06337083333333333,False,"(175, 216)"
DAY-1_RPH_LMS_059.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_059.JPG,DAY-1,RPH,LMS,59,True,,0.07071875,False,"(237, 195)"
DAY-1_RPH_LMS_060.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_060.JPG,DAY-1,RPH,LMS,60,True,,0.0729875,False,"(217, 222)"
DAY-1_RPH_LMS_061.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_061.JPG,DAY-1,RPH,LMS,61,True,,0.07176666666666667,False,"(179, 239)"
DAY-1_RPH_LMS_063.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_063.JPG,DAY-1,RPH,LMS,63,True,,0.07178958333333334,False,"(185, 245)"
DAY-1_RPH_LMS_064.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_064.JPG,DAY-1,RPH,LMS,64,True,,0.06745625,False,"(195, 234)"
DAY-1_RPH_LMS_065.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_065.JPG,DAY-1,RPH,LMS,65,True,,0.06854583333333333,False,"(173, 255)"
DAY-1_RPH_LMS_066.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_066.JPG,DAY-1,RPH,LMS,66,True,,0.07252291666666667,False,"(187, 252)"
DAY-1_RPH_LMS_067.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_067.JPG,DAY-1,RPH,LMS,67,True,,0.0646,False,"(207, 224)"
DAY-1_RPH_LMS_068.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_068.JPG,DAY-1,RPH,LMS,68,True,,0.06917083333333333,False,"(181, 229)"
DAY-1_RPH_LMS_069.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_069.JPG,DAY-1,RPH,LMS,69,True,,0.06534583333333334,False,"(174, 228)"
DAY-1_RPH_LMS_070.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_070.JPG,DAY-1,RPH,LMS,70,True,,0.06550416666666667,False,"(185, 209)"
DAY-1_RPH_LMS_071.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_071.JPG,DAY-1,RPH,LMS,71,True,,0.0717875,False,"(190, 212)"
DAY-1_RPH_LMS_072.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_072.JPG,DAY-1,RPH,LMS,72,True,,0.07341666666666667,False,"(193, 218)"
DAY-1_RPH_LMS_073.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_073.JPG,DAY-1,RPH,LMS,73,True,,0.07267916666666667,False,"(206, 213)"
DAY-1_RPH_LMS_074.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_074.JPG,DAY-1,RPH,LMS,74,True,,0.07422708333333333,False,"(214, 209)"
DAY-1_RPH_LMS_075.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_075.JPG,DAY-1,RPH,LMS,75,True,,0.06853333333333333,False,"(177, 236)"
DAY-1_RPH_LMS_076.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_076.JPG,DAY-1,RPH,LMS,76,True,,0.07143958333333333,False,"(179, 251)"
DAY-1_RPH_LMS_077.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_077.JPG,DAY-1,RPH,LMS,77,True,,0.08111041666666667,False,"(211, 255)"
DAY-1_RPH_LMS_078.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_078.JPG,DAY-1,RPH,LMS,78,True,,0.08255416666666666,False,"(231, 234)"
DAY-1_RPH_LMS_079.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_079.JPG,DAY-1,RPH,LMS,79,True,,0.06643958333333333,False,"(197, 240)"
DAY-1_RPH_LMS_080.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_080.JPG,DAY-1,RPH,LMS,80,True,,0.0628625,False,"(193, 245)"
DAY-1_RPH_LMS_081.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_081.JPG,DAY-1,RPH,LMS,81,True,,0.0691,False,"(172, 268)"
DAY-1_RPH_LMS_082.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_082.JPG,DAY-1,RPH,LMS,82,True,,0.07225,False,"(179, 267)"
DAY-1_RPH_LMS_084.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_084.JPG,DAY-1,RPH,LMS,84,True,,0.06687708333333334,False,"(183, 224)"
DAY-1_RPH_LMS_085.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_085.JPG,DAY-1,RPH,LMS,85,True,,0.063275,False,"(158, 261)"
DAY-1_RPH_LMS_086.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_086.JPG,DAY-1,RPH,LMS,86,True,,0.06384375,False,"(151, 268)"
DAY-1_RPH_LMS_087.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_087.JPG,DAY-1,RPH,LMS,87,True,,0.06321666666666667,False,"(168, 223)"
DAY-1_RPH_LMS_088.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_088.JPG,DAY-1,RPH,LMS,88,True,,0.06680833333333333,False,"(185, 218)"
DAY-1_RPH_LMS_089.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_089.JPG,DAY-1,RPH,LMS,89,True,,0.059964583333333335,False,"(174, 223)"
DAY-1_RPH_LMS_091.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_091.JPG,DAY-1,RPH,LMS,91,True,,0.058285416666666666,False,"(170, 216)"
DAY-1_RPH_LMS_092.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_092.JPG,DAY-1,RPH,LMS,92,True,,0.06777083333333334,False,"(185, 242)"
DAY-1_RPH_LMS_093.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_093.JPG,DAY-1,RPH,LMS,93,True,,0.08390625,False,"(221, 245)"
DAY-1_RPH_LMS_094.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_094.JPG,DAY-1,RPH,LMS,94,True,,0.08347708333333333,False,"(207, 240)"
DAY-1_RPH_LMS_096.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_096.JPG,DAY-1,RPH,LMS,96,True,,0.05625,False,"(166, 191)"
DAY-1_RPH_LMS_097.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_097.JPG,DAY-1,RPH,LMS,97,True,,0.057779166666666666,False,"(181, 181)"
DAY-1_RPH_LMS_098.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_098.JPG,DAY-1,RPH,LMS,98,True,,0.06000833333333333,False,"(198, 183)"
DAY-1_RPH_LMS_099.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_099.JPG,DAY-1,RPH,LMS,99,True,,0.07276458333333333,False,"(198, 240)"
DAY-1_RPH_LMS_100.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_100.JPG,DAY-1,RPH,LMS,100,True,,0.07553958333333333,False,"(195, 244)"
DAY-1_RPH_LMS_101.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_101.JPG,DAY-1,RPH,LMS,101,True,,0.04983541666666667,False,"(160, 191)"
DAY-1_RPH_LMS_102.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_102.JPG,DAY-1,RPH,LMS,102,True,,0.0485375,False,"(154, 191)"
DAY-1_RPH_LMS_103.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_103.JPG,DAY-1,RPH,LMS,103,True,,0.06334166666666667,False,"(195, 216)"
DAY-1_RPH_LMS_104.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_104.JPG,DAY-1,RPH,LMS,104,True,,0.06339791666666666,False,"(215, 183)"
DAY-1_RPH_LMS_105.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_105.JPG,DAY-1,RPH,LMS,105,True,,0.07041041666666667,False,"(211, 230)"
DAY-1_RPH_LMS_106.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_106.JPG,DAY-1,RPH,LMS,106,True,,0.06534791666666667,False,"(196, 213)"
DAY-1_RPH_LMS_107.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_107.JPG,DAY-1,RPH,LMS,107,True,,0.06409375,False,"(209, 196)"
DAY-1_RPH_LMS_108.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_108.JPG,DAY-1,RPH,LMS,108,True,,0.062725,False,"(197, 199)"
DAY-1_RPH_LMS_109.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_109.JPG,DAY-1,RPH,LMS,109,True,,0.07288333333333333,False,"(179, 248)"
DAY-1_RPH_LMS_110.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_110.JPG,DAY-1,RPH,LMS,110,True,,0.07762916666666667,False,"(200, 238)"
DAY-1_RPH_LMS_111.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_111.JPG,DAY-1,RPH,LMS,111,True,,0.07058541666666666,False,"(199, 220)"
DAY-1_RPH_LMS_112.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_112.JPG,DAY-1,RPH,LMS,112,True,,0.07234166666666667,False,"(215, 220)"
DAY-1_RPH_LMS_113.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_113.JPG,DAY-1,RPH,LMS,113,True,,0.06738333333333334,False,"(190, 232)"
DAY-1_RPH_LMS_115.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_115.JPG,DAY-1,RPH,LMS,115,True,,0.079275,False,"(205, 249)"
DAY-1_RPH_LMS_116.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_116.JPG,DAY-1,RPH,LMS,116,True,,0.0805375,False,"(210, 245)"
DAY-1_RPH_LMS_117.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_117.JPG,DAY-1,RPH,LMS,117,True,,0.07010833333333333,False,"(229, 227)"
DAY-1_RPH_LMS_118.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_118.JPG,DAY-1,RPH,LMS,118,True,,0.06736041666666667,False,"(207, 236)"
DAY-1_RPH_LMS_120.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_120.JPG,DAY-1,RPH,LMS,120,True,,0.05123125,False,"(167, 190)"
DAY-1_RPH_LMS_121.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_121.JPG,DAY-1,RPH,LMS,121,True,,0.06359375,False,"(175, 230)"
DAY-1_RPH_LMS_122.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_122.JPG,DAY-1,RPH,LMS,122,True,,0.06939791666666667,False,"(185, 246)"
DAY-1_RPH_LMS_123.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_123.JPG,DAY-1,RPH,LMS,123,True,,0.05734583333333333,False,"(167, 201)"
DAY-1_RPH_LMS_124.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_124.JPG,DAY-1,RPH,LMS,124,True,,0.054754166666666666,False,"(160, 208)"
DAY-1_RPH_LMS_125.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_125.JPG,DAY-1,RPH,LMS,125,True,,0.052625,False,"(162, 222)"
DAY-1_RPH_LMS_126.JPG,/home/tsaga/projects/beefresearch-bima/data/dataset_root/DAY-1/DAY-1_RPH_LMS_126.JPG,DAY-1,RPH,LMS,126,True,,0.0527,False,"(163, 205)"
